AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
13197,5750,Sagar Reddy,21,1,A2
13198,5751,Shilpa Joshi,49,2,A1
13199,5752,Rekha Yadav,16,2,A1
13200,5752,Lakshman Savanur,33,1,A2
13201,5753,Rajeshwari Raju,50,2,A1
13202,5753,Kamala Bai,32,2,A2
13203,5753,Indira Devi,15,2,A3
13204,5754,Renuka Rao,24,2,A1
13205,5754,Chandrashekar Bai,32,1,A2
13206,5755,Bharath Kumar,37,1,A1
13207,5755,Yashodha Bai,43,2,A2
13208,5756,Ravi Patil,37,1,A1
13209,5757,Deepa Hosamani,45,2,A1
13210,5758,Divya Gupta,52,2,A1
13211,5758,Mahesh Shetty,43,1,A2
13212,5759,Nandini Shetty,31,3,A1
13213,5759,Madhu Naikar,21,1,A2
13214,5760,Shankar Joshi,41,1,A1
13215,5760,Saraswathi Bangera,27,2,A2
13216,5760,Harish Raju,33,1,A3
13217,5761,Deepak Siddi,15,1,A1
13218,5762,Vidya Shankar,32,2,A1
13219,5762,Harish Salian,35,1,A2
13220,5763,Shankar Gupta,36,1,A1
13221,5764,Meena Kumari,46,2,A1
13222,5764,Vinay Patil,44,1,A2
13223,5765,Gopal Salian,32,1,A1
13224,5766,Meena Lamani,56,2,A1
13225,5767,Manjunath Prasad,24,1,A1
13226,5768,Naveen Kulkarni,53,1,A1
13227,5769,Indira Bai,44,2,A1
13228,5769,Srinivas Rao,36,1,A2
13229,5770,Deepa Murthy,33,2,A1
13230,5770,Venkatesh Hegde,43,1,A2
13231,5771,Deepa Patil,43,2,A1
13232,5771,Shilpa Naikar,21,2,A2
13233,5771,Vasantha Hosamani,37,2,A3
13234,5772,Divya Reddy,37,2,A1
13235,5772,Pushpa Poojary,45,2,A2
13236,5773,Shilpa Gupta,34,2,A1
13237,5773,Mahesh Hosamani,15,1,A2
13238,5774,Padma Shetty,34,2,A1
13239,5775,Suresh Reddy,48,1,A1
13240,5775,Sagar Lamani,44,1,A2
13241,5775,Bharath Siddi,20,1,A3
13242,5776,Shankar Gupta,36,1,A1
13243,5776,Gopal Kattimani,35,1,A2
13244,5776,Renuka Meti,52,2,A3
13245,5776,Nagesh Acharya,44,1,A4
13246,5777,Naveen Kulkarni,46,1,A1
13247,5778,Sachin Hegde,26,1,A1
13248,5778,Vidya Murthy,40,2,A2
13249,5779,Savitha Hegde,43,2,A1
13250,5780,Sunitha Nayak,27,2,A1
13251,5781,Roopa Lamani,30,2,A1
13252,5782,Rekha Naikar,37,2,A1
13253,5783,Shankar Poojary,21,1,A1
13254,5783,Shobha Shetty,32,2,A2
13255,5783,Nagaraj Lamani,15,1,A3
13256,5784,Kiran Hegde,35,1,A1
13257,5785,Geetha Yadav,44,2,A1
13258,5786,Deepak Bangera,49,1,A1
13259,5787,Mahesh Joshi,35,1,A1
13260,5787,Saraswathi Siddi,46,2,A2
13261,5788,Savitha Meti,15,2,A1
13262,5788,Girish Joshi,28,1,A2
13263,5789,Prakash Savanur,53,1,A1
13264,5789,Anil Rao,19,1,A2
13265,5789,Krishna Kumar,39,1,A3
13266,5789,Chandrashekar Ganiger,15,1,A4
13267,5790,Nandish Gowda,37,1,A1
13268,5791,Meena Kambli,24,2,A1
13269,5792,Prakash Naikar,34,1,A1
13270,5792,Meena Naikar,26,2,A2
13271,5793,Sneha Desai,39,2,A1
13272,5793,Pushpa Ganiger,45,2,A2
13273,5793,Ramesh Swamy,15,1,A3
13274,5794,Jagadish Swamy,43,1,A1
13275,5794,Savitha Bai,18,2,A2
13276,5794,Vasantha Bangera,54,2,A3
13277,5795,Rajesh Kattimani,23,1,A1
13278,5796,Shivakumar Hegde,42,1,A1
13279,5796,Radha Shetty,40,2,A2
13280,5797,Saraswathi Raju,27,2,A1
13281,5797,Manoj Kattimani,55,1,A2
13282,5797,Suresh Lamani,17,1,A3
13283,5798,Kumaraswamy Kulkarni,33,1,A1
13284,5798,Shankar Desai,48,1,A2
13285,5798,Prakash Kulkarni,32,1,A3
13286,5799,Anil Yadav,34,1,A1
13287,5800,Nandini Bangera,35,2,A1
13288,5801,Santosh Kambli,20,1,A1
13289,5801,Manoj Shetty,33,1,A2
13290,5801,Girish Bai,15,1,A3
13291,5802,Surya Angadi,15,1,A1
13292,5803,Mohan Naik,49,1,A1
13293,5803,Savitha Bangera,38,2,A2
13294,5803,Renuka Gupta,26,2,A3
13295,5804,Manjunath Acharya,18,1,A1
13296,5804,Lakshman Poojary,38,3,A2
13297,5804,Srinivas Naikar,51,1,A3
13298,5805,Nagesh Meti,17,1,A1
13299,5806,Renuka Kambli,56,2,A1
13300,5807,Indira Salian,15,2,A1
13301,5807,Geetha Murthy,51,2,A2
13302,5807,Mahesh Shetty,26,1,A3
13303,5807,Pushpa Rao,25,2,A4
13304,5808,Shobha Murthy,19,2,A1
13305,5808,Mangala Swamy,15,2,A2
13306,5808,Chetan Hegde,22,1,A3
13307,5809,Shankar Hosamani,18,1,A1
13308,5809,Shankar Hiremath,40,1,A2
13309,5809,Mohan Lamani,44,1,A3
13310,5810,Rekha Devi,15,2,A1
13311,5810,Ramesh Salian,33,1,A2
13312,5811,Jyothi Ganiger,24,2,A1
13313,5811,Suresh Meti,22,1,A2
13314,5812,Hanumanthappa Kambli,27,1,A1
13315,5813,Arun Prasad,15,1,A1
13316,5814,Anil Hegde,49,1,A1
13317,5814,Sharada Rao,26,2,A2
13318,5814,Suma Yadav,19,2,A3
13319,5815,Jyothi Ganiger,24,2,A1
13320,5815,Chandrika Naikar,43,2,A2
13321,5816,Rajesh Kulkarni,30,1,A1
13322,5817,Nandish Shankar,15,1,A1
13323,5817,Krishna Nayak,31,1,A2
13324,5818,Deepa Naikar,18,2,A1
13325,5819,Anand Naik,30,1,A1
13326,5820,Anand Nayak,15,1,A1
13327,5820,Siddaraju Reddy,18,1,A2
13328,5820,Gopal Nayak,24,1,A3
13329,5821,Mahesh Patil,42,1,A1
13330,5821,Yogesh Naikar,28,1,A2
13331,5822,Mohan Kattimani,35,1,A1
13332,5822,Mahesh Naikar,42,1,A2
13333,5823,Venkatesh Desai,43,1,A1
13334,5823,Harish Reddy,37,1,A2
13335,5824,Renuka Gupta,30,2,A1
13336,5824,Vasantha Bagewadi,15,2,A2
13337,5824,Nandini Shankar,37,2,A3
13338,5825,Jagadish Yadav,52,1,A1
13339,5825,Suma Bangera,49,2,A2
13340,5826,Chandrashekar Nayak,33,1,A1
13341,5826,Santosh Meti,49,1,A2
13342,5826,Roopa Patil,45,2,A3
13343,5826,Venkatesh Desai,33,1,A4
13344,5827,Nandini Swamy,29,2,A1
13345,5827,Rashmi Siddi,26,2,A2
13346,5827,Rashmi Prasad,52,2,A3
13347,5827,Vasantha Yadav,24,2,A4
13348,5828,Sagar Desai,25,1,A1
13349,5829,Naveen Hosamani,45,1,A1
13350,5829,Bharath Gowda,40,1,A2
13351,5829,Jyothi Shetty,31,2,A3
13352,5829,Vasantha Lamani,15,2,A4
13353,5830,Vinay Gupta,16,1,A1
13354,5830,Suresh Shetty,18,1,A2
13355,5831,Madhu Naikar,29,1,A1
13356,5831,Sachin Naikar,30,1,A2
13357,5832,Nandish Naik,33,1,A1
13358,5833,Venkatesh Hegde,29,1,A1
13359,5834,Manjunath Rao,19,1,A1
13360,5834,Divya Rao,15,2,A2
13361,5834,Manjunath Prasad,17,1,A3
13362,5835,Anand Hiremath,19,1,A1
13363,5836,Mohan Naik,34,1,A1
13364,5837,Prasad Meti,35,1,A1
13365,5838,Shankar Reddy,47,1,A1
13366,5839,Shivanand Meti,32,1,A1
13367,5840,Nagaraj Acharya,22,1,A1
13368,5841,Kavitha Siddi,29,2,A1
13369,5842,Umesh Kumar,21,1,A1
13370,5843,Shilpa Bai,22,2,A1
13371,5844,Shivakumar Kattimani,15,1,A1
13372,5844,Vasantha Hegde,29,2,A2
13373,5845,Shobha Angadi,27,2,A1
13374,5846,Surya Prasad,38,1,A1
13375,5847,Girish Raju,32,1,A1
13376,5847,Vasantha Kattimani,24,2,A2
13377,5847,Rajeshwari Shetty,25,2,A3
13378,5848,Pavan Hegde,38,1,A1
13379,5848,Harish Meti,36,1,A2
13380,5848,Parvathi Rao,44,2,A3
13381,5849,Yogesh Patil,28,1,A1
13382,5850,Manoj Bangera,37,1,A1
13383,5850,Manoj Acharya,29,1,A2
13384,5850,Vishwanath Meti,29,1,A3
13385,5851,Mohan Desai,44,1,A1
13386,5851,Harish Bangera,33,1,A2
13387,5851,Surya Poojary,24,1,A3
13388,5852,Asha Bhat,52,2,A1
13389,5852,Renuka Kambli,20,2,A2
13390,5852,Rekha Gupta,39,2,A3
13391,5853,Krishna Yadav,29,1,A1
13392,5854,Shivanand Shankar,27,1,A1
13393,5854,Deepak Bhat,39,1,A2
13394,5854,Lakshmi Gupta,40,2,A3
13395,5855,Krishna Shankar,41,1,A1
13396,5855,Shobha Raju,15,2,A2
13397,5856,Kumaraswamy Gupta,49,1,A1
13398,5857,Hanumanthappa Kattimani,34,1,A1
13399,5857,Venkatesh Savanur,20,1,A2
13400,5858,Shilpa Hegde,23,2,A1
13401,5858,Lakshmi Gupta,40,2,A2
13402,5859,Ravi Rao,15,1,A1
13403,5859,Suma Bhat,31,2,A2
13404,5859,Darshan Hegde,52,1,A3
13405,5860,Divya Poojary,27,2,A1
13406,5860,Roopa Nayak,38,2,A2
13407,5860,Asha Yadav,35,2,A3
13408,5860,Roopa Naikar,44,2,A4
13409,5861,Kamala Kumari,33,2,A1
13410,5861,Pavan Angadi,21,1,A2
13411,5862,Kumaraswamy Swamy,27,1,A1
13412,5862,Lakshman Desai,30,3,A2
13413,5863,Vidya Murthy,40,2,A1
13414,5864,Deepa Salian,43,2,A1
13415,5865,Pushpa Kulkarni,35,2,A1
13416,5865,Radha Naikar,59,2,A2
13417,5866,Siddaraju Acharya,19,1,A1
13418,5866,Shivanand Devi,27,1,A2
13419,5867,Lakshman Hiremath,36,1,A1
13420,5868,Kavitha Meti,15,2,A1
13421,5868,Shobha Gupta,25,2,A2
13422,5869,Suresh Swamy,46,1,A1
13423,5870,Rajeshwari Ganiger,42,2,A1
13424,5870,Meena Hosamani,22,2,A2
13425,5870,Suresh Naikar,42,1,A3
13426,5871,Kiran Prasad,39,1,A1
13427,5871,Prasad Rao,24,1,A2
13428,5872,Chetan Kattimani,17,1,A1
13429,5873,Mangala Nayak,29,2,A1
13430,5873,Padma Reddy,19,2,A2
13431,5873,Vasantha Bangera,44,2,A3
13432,5874,Manoj Reddy,20,1,A1
13433,5874,Latha Naikar,25,2,A2
13434,5874,Ashok Savanur,31,1,A3
13435,5875,Ramesh Gupta,21,1,A1
13436,5875,Madhu Acharya,38,1,A2
13437,5875,Rekha Kattimani,25,2,A3
13438,5875,Gopal Kumar,46,1,A4
13439,5876,Saraswathi Reddy,23,2,A1
13440,5877,Nandish Rao,15,1,A1
13441,5877,Mahesh Raju,18,1,A2
13442,5877,Shivanand Angadi,29,1,A3
13443,5878,Santosh Angadi,56,1,A1
13444,5878,Sharada Salian,42,2,A2
13445,5879,Basavaraj Patil,30,1,A1
13446,5880,Kiran Kumar,57,1,A1
13447,5880,Nandish Nayak,19,1,A2
13448,5881,Shobha Ganiger,19,2,A1
13449,5882,Pooja Reddy,30,2,A1
13450,5882,Jagadish Murthy,39,1,A2
13451,5883,Venkatesh Kumar,33,1,A1
13452,5884,Vidya Angadi,23,2,A1
13453,5884,Renuka Bangera,23,2,A2
13454,5884,Mangala Joshi,42,2,A3
13455,5885,Sharada Shetty,20,2,A1
13456,5885,Rajesh Bhat,50,1,A2
13457,5885,Jyothi Swamy,43,2,A3
13458,5885,Suma Bangera,30,2,A4
13459,5886,Vasantha Murthy,15,2,A1
13460,5886,Kiran Bagewadi,53,1,A2
13461,5886,Umesh Savanur,48,1,A3
13462,5887,Venkatesh Shankar,27,1,A1
13463,5887,Shivanand Ganiger,37,1,A2
13464,5888,Vishwanath Hegde,27,1,A1
13465,5888,Shobha Lamani,42,2,A2
13466,5889,Mahesh Joshi,45,1,A1
13467,5890,Bharath Lamani,30,1,A1
13468,5890,Latha Raju,30,2,A2
13469,5891,Ganesh Hosamani,20,1,A1
13470,5891,Manjunath Angadi,21,1,A2
13471,5891,Kavitha Naik,33,2,A3
13472,5892,Suresh Kumar,36,1,A1
13473,5893,Rajesh Murthy,22,1,A1
13474,5894,Rajeshwari Nayak,33,2,A1
13475,5894,Deepa Patil,15,2,A2
13476,5895,Chetan Poojary,33,1,A1
13477,5896,Ramesh Acharya,36,1,A1
13478,5896,Renuka Kumar,47,2,A2
13479,5896,Prakash Naikar,34,1,A3
13480,5897,Venkatesh Lamani,50,1,A1
13481,5897,Manjunath Kumar,40,1,A2
13482,5897,Indira Kattimani,44,2,A3
13483,5898,Umesh Bagewadi,27,1,A1
13484,5898,Manjunath Shetty,15,1,A2
13485,5899,Geetha Kambli,38,2,A1
13486,5900,Gopal Lamani,39,1,A1
13487,5900,Vidya Rao,31,2,A2
13488,5901,Vinay Savanur,24,1,A1
13489,5901,Kavitha Yadav,44,2,A2
13490,5901,Mahesh Patil,39,1,A3
13491,5901,Padma Bangera,48,2,A4
13492,5902,Santosh Devi,24,1,A1
13493,5903,Prakash Naik,15,1,A1
13494,5903,Shankar Hosamani,25,1,A2
13495,5903,Manjunath Gupta,31,1,A3
13496,5903,Rashmi Hosamani,37,2,A4
13497,5904,Mangala Swamy,29,2,A1
13498,5905,Surya Hiremath,24,1,A1
13499,5906,Ashok Savanur,31,1,A1
13500,5906,Bharathi Gupta,15,2,A2
13501,5907,Naveen Kattimani,28,1,A1
13502,5908,Naveen Meti,15,1,A1
13503,5909,Shobha Meti,21,2,A1
13504,5909,Girish Kambli,43,1,A2
13505,5909,Chandrika Ganiger,15,2,A3
13506,5910,Sachin Meti,26,1,A1
13507,5910,Prakash Rao,44,3,A2
13508,5911,Divya Rao,29,2,A1
13509,5912,Kiran Rao,41,1,A1
13510,5912,Hanumanthappa Joshi,33,1,A2
13511,5912,Rajesh Salian,36,1,A3
13512,5913,Sharada Hiremath,47,2,A1
13513,5913,Pavan Bangera,32,1,A2
13514,5913,Jagadish Salian,21,1,A3
13515,5914,Sachin Bangera,37,1,A1
13516,5914,Krishna Acharya,30,1,A2
13517,5915,Sachin Poojary,36,1,A1
13518,5915,Parvathi Bagewadi,16,2,A2
13519,5916,Priya Gupta,47,2,A1
13520,5916,Kavitha Naik,33,2,A2
13521,5916,Chetan Kumar,30,1,A3
13522,5916,Rashmi Nayak,40,2,A4
13523,5917,Vishwanath Patil,15,1,A1
13524,5917,Madhu Hiremath,35,1,A2
13525,5918,Kumaraswamy Gupta,49,1,A1
13526,5919,Nagaraj Poojary,37,1,A1
13527,5919,Parvathi Kumar,19,2,A2
13528,5920,Pushpa Raju,41,2,A1
13529,5920,Sagar Hiremath,18,1,A2
13530,5921,Srinivas Siddi,22,1,A1
13531,5922,Bharath Gowda,33,1,A1
13532,5922,Shilpa Savanur,38,2,A2
13533,5923,Priya Bangera,45,2,A1
13534,5923,Manjunath Hegde,62,1,A2
13535,5923,Venkatesh Bhat,32,1,A3
13536,5924,Manjunath Bai,26,1,A1
13537,5924,Harish Hosamani,31,1,A2
13538,5924,Kumaraswamy Gupta,49,1,A3
13539,5925,Meena Nayak,48,2,A1
13540,5925,Meena Kumar,49,2,A2
13541,5926,Radha Yadav,60,2,A1
13542,5926,Venkatesh Desai,43,1,A2
13543,5927,Deepak Kumar,29,1,A1
13544,5927,Ramesh Shetty,22,1,A2
13545,5928,Deepa Bagewadi,34,2,A1
13546,5929,Swathi Joshi,35,2,A1
13547,5929,Vishwanath Nayak,25,1,A2
13548,5929,Nandish Patil,41,1,A3
13549,5929,Ravi Kambli,60,1,A4
13550,5930,Bharath Kumari,15,1,A1
13551,5930,Nagesh Hegde,37,1,A2
13552,5930,Asha Hosamani,20,2,A3
13553,5930,Ganesh Kumari,41,1,A4
13554,5931,Mahesh Hiremath,21,1,A1
13555,5932,Vidya Angadi,23,2,A1
13556,5933,Vidya Meti,33,2,A1
13557,5934,Hanumanthappa Shetty,36,3,A1
13558,5935,Sunitha Bangera,42,2,A1
13559,5935,Umesh Raju,43,1,A2
13560,5935,Harish Lamani,15,1,A3
13561,5936,Manjunath Raju,40,1,A1
13562,5937,Santosh Kambli,32,1,A1
13563,5937,Pushpa Bagewadi,59,2,A2
13564,5938,Madhu Kulkarni,49,1,A1
13565,5939,Parvathi Naikar,23,2,A1
13566,5939,Chandrashekar Naikar,34,1,A2
13567,5940,Priya Kumari,26,2,A1
13568,5940,Prakash Rao,20,1,A2
13569,5941,Priya Meti,39,2,A1
13570,5941,Chetan Poojary,42,3,A2
13571,5941,Meena Prasad,34,2,A3
13572,5941,Indira Devi,15,2,A4
13573,5942,Mohan Shetty,44,1,A1
13574,5942,Kumaraswamy Naik,29,1,A2
13575,5942,Naveen Hosamani,45,1,A3
13576,5943,Girish Naik,20,1,A1
13577,5944,Lakshmi Bhat,19,2,A1
13578,5944,Prakash Patil,26,1,A2
13579,5944,Divya Murthy,37,2,A3
13580,5945,Surya Meti,51,1,A1
13581,5945,Suresh Shankar,15,1,A2
13582,5945,Shivanand Swamy,15,1,A3
13583,5946,Arun Poojary,39,1,A1
13584,5946,Divya Ganiger,46,2,A2
13585,5946,Deepa Kattimani,38,2,A3
13586,5947,Umesh Murthy,21,3,A1
13587,5948,Vasantha Kulkarni,15,2,A1
13588,5949,Vidya Devi,17,2,A1
13589,5949,Krishna Rao,39,1,A2
13590,5949,Kumaraswamy Naik,47,1,A3
13591,5950,Santosh Angadi,42,1,A1
13592,5951,Asha Bagewadi,49,2,A1
13593,5952,Vasantha Rao,34,2,A1
13594,5953,Kumaraswamy Angadi,43,1,A1
13595,5954,Shobha Shetty,32,2,A1
13596,5954,Deepak Murthy,18,1,A2
13597,5954,Rajeshwari Kumar,38,2,A3
13598,5954,Priya Salian,35,2,A4
13599,5955,Nandish Gupta,32,1,A1
13600,5955,Yogesh Raju,34,1,A2
13601,5955,Naveen Naik,15,1,A3
13602,5956,Ashok Bai,29,1,A1
13603,5956,Ashok Gupta,29,1,A2
13604,5957,Ambika Kambli,47,2,A1
13605,5958,Yogesh Nayak,22,1,A1
13606,5959,Divya Swamy,33,2,A1
13607,5959,Chandrika Shetty,30,2,A2
13608,5960,Rajeshwari Acharya,38,2,A1
13609,5960,Gopal Gupta,42,1,A2
13610,5961,Priya Siddi,36,2,A1
13611,5961,Sagar Bangera,15,1,A2
13612,5961,Venkatesh Salian,29,1,A3
13613,5962,Girish Patil,18,1,A1
13614,5962,Arun Bhat,39,1,A2
13615,5962,Harish Naik,26,1,A3
13616,5963,Swathi Devi,33,2,A1
13617,5963,Swathi Bai,18,2,A2
13618,5963,Gopal Prasad,33,1,A3
13619,5964,Asha Hegde,27,2,A1
13620,5964,Hanumanthappa Bangera,15,1,A2
13621,5965,Prasad Devi,18,1,A1
13622,5965,Nandini Desai,17,2,A2
13623,5965,Parvathi Shankar,15,2,A3
13624,5965,Santosh Kambli,20,1,A4
13625,5966,Sharada Gupta,50,2,A1
13626,5966,Mangala Devi,25,2,A2
13627,5966,Basavaraj Hosamani,20,1,A3
13628,5966,Lakshmi Poojary,25,2,A4
13629,5967,Roopa Bagewadi,16,2,A1
13630,5967,Manjunath Hiremath,31,1,A2
13631,5968,Deepa Patil,47,2,A1
13632,5968,Yogesh Naikar,28,1,A2
13633,5968,Suma Ganiger,34,2,A3
13634,5968,Rashmi Gupta,32,2,A4
13635,5969,Suresh Swamy,18,1,A1
13636,5970,Anand Nayak,24,1,A1
13637,5970,Surya Hiremath,24,1,A2
13638,5970,Meena Gowda,42,2,A3
13639,5971,Manjunath Naikar,38,1,A1
13640,5972,Umesh Bai,47,1,A1
13641,5973,Bharath Shetty,29,1,A1
13642,5973,Divya Hiremath,36,3,A2
13643,5974,Renuka Gupta,30,2,A1
13644,5975,Prasad Hiremath,19,3,A1
13645,5975,Manjunath Desai,42,1,A2
13646,5975,Yashodha Poojary,34,2,A3
13647,5975,Vishwanath Gupta,29,1,A4
13648,5976,Ramesh Angadi,42,1,A1
13649,5976,Sachin Bhat,27,1,A2
13650,5976,Nandish Prasad,24,1,A3
13651,5977,Shivakumar Prasad,17,1,A1
13652,5977,Venkatesh Shankar,37,1,A2
13653,5978,Deepak Shankar,15,1,A1
13654,5978,Bharathi Savanur,26,2,A2
13655,5979,Anand Savanur,15,1,A1
13656,5979,Padma Salian,44,2,A2
13657,5979,Anand Bangera,42,1,A3
13658,5980,Kumaraswamy Kumar,15,1,A1
13659,5980,Jagadish Murthy,15,1,A2
13660,5980,Swathi Rao,36,2,A3
13661,5980,Krishna Bhat,43,1,A4
13662,5981,Madhu Reddy,43,1,A1
13663,5981,Siddaraju Shetty,28,1,A2
13664,5981,Suma Patil,30,2,A3
13665,5982,Gopal Naik,40,1,A1
13666,5983,Vidya Bangera,37,2,A1
13667,5983,Shobha Joshi,17,2,A2
13668,5984,Manjunath Nayak,37,1,A1
13669,5985,Chetan Angadi,32,1,A1
13670,5986,Basavaraj Kattimani,19,1,A1
13671,5987,Ambika Nayak,37,2,A1
13672,5987,Geetha Siddi,36,2,A2
13673,5987,Sharada Bhat,44,2,A3
13674,5988,Manoj Hosamani,15,3,A1
13675,5989,Deepak Kattimani,15,1,A1
13676,5989,Latha Murthy,26,2,A2
13677,5989,Roopa Hiremath,26,2,A3
13678,5990,Nagaraj Bangera,25,1,A1
13679,5991,Latha Poojary,40,2,A1
13680,5992,Harish Devi,39,1,A1
13681,5992,Vidya Reddy,41,2,A2
13682,5992,Anand Rao,41,1,A3
13683,5993,Bharathi Acharya,41,2,A1
13684,5993,Chetan Meti,48,1,A2
13685,5993,Mangala Bangera,20,2,A3
13686,5994,Nandish Kattimani,46,1,A1
13687,5995,Ambika Poojary,24,2,A1
13688,5995,Chetan Shankar,68,1,A2
13689,5996,Vidya Reddy,51,2,A1
13690,5997,Latha Kambli,41,2,A1
13691,5997,Madhu Hiremath,16,1,A2
13692,5998,Ganesh Acharya,33,1,A1
13693,5999,Venkatesh Devi,34,1,A1
13694,5999,Shivakumar Kattimani,15,1,A2
13695,6000,Santosh Bagewadi,15,1,A1
13696,6000,Nandish Hegde,38,1,A2
13697,6001,Chandrika Acharya,15,2,A1
13698,6001,Gopal Rao,31,1,A2
13699,6002,Nandini Kambli,28,2,A1
13700,6002,Ramesh Acharya,41,1,A2
13701,6002,Arun Acharya,23,1,A3
13702,6003,Sunitha Nayak,27,2,A1
13703,6004,Pushpa Salian,21,2,A1
13704,6004,Darshan Poojary,22,1,A2
13705,6004,Vinay Murthy,43,1,A3
13706,6004,Mangala Swamy,15,2,A4
13707,6005,Nagaraj Lamani,15,1,A1
13708,6006,Pavan Bagewadi,30,1,A1
13709,6007,Girish Siddi,15,1,A1
13710,6008,Parvathi Angadi,23,2,A1
13711,6008,Pooja Bhat,47,2,A2
13712,6008,Nandish Nayak,19,1,A3
13713,6009,Kamala Joshi,37,2,A1
13714,6009,Sunitha Salian,28,2,A2
13715,6009,Madhu Hiremath,37,1,A3
13716,6010,Swathi Bangera,35,2,A1
13717,6011,Shilpa Bangera,19,2,A1
13718,6012,Bharath Siddi,15,1,A1
13719,6012,Deepa Naik,15,2,A2
13720,6013,Yogesh Yadav,39,1,A1
13721,6013,Pooja Murthy,40,2,A2
13722,6014,Indira Shetty,42,2,A1
13723,6014,Gopal Prasad,33,1,A2
13724,6014,Umesh Kulkarni,44,1,A3
13725,6015,Chetan Naik,27,1,A1
13726,6015,Manjunath Kumar,40,1,A2
13727,6016,Gopal Siddi,39,1,A1
13728,6017,Deepa Bagewadi,34,2,A1
13729,6017,Pavan Kattimani,30,1,A2
13730,6017,Santosh Gowda,38,1,A3
13731,6018,Yogesh Bhat,24,1,A1
13732,6019,Chandrashekar Bangera,37,1,A1
13733,6019,Kiran Gowda,31,1,A2
13734,6020,Saraswathi Poojary,51,2,A1
13735,6021,Bharathi Bai,53,2,A1
13736,6022,Umesh Kulkarni,34,1,A1
13737,6022,Geetha Lamani,43,2,A2
13738,6023,Savitha Salian,50,2,A1
13739,6024,Divya Yadav,30,2,A1
13740,6024,Sagar Kumar,30,1,A2
13741,6024,Jagadish Savanur,50,1,A3
13742,6024,Nagesh Bai,20,1,A4
13743,6025,Arun Bangera,23,1,A1
13744,6026,Shankar Hosamani,25,1,A1
13745,6026,Girish Siddi,48,1,A2
13746,6026,Girish Nayak,38,1,A3
13747,6026,Srinivas Murthy,47,1,A4
13748,6027,Yogesh Reddy,29,1,A1
13749,6027,Vishwanath Nayak,25,1,A2
13750,6028,Jagadish Meti,27,1,A1
13751,6028,Gopal Joshi,37,1,A2
13752,6029,Nagesh Bai,42,1,A1
13753,6029,Sharada Bangera,36,2,A2
13754,6029,Pavan Kattimani,40,1,A3
13755,6030,Sagar Kumar,30,1,A1
13756,6030,Chandrika Acharya,15,2,A2
13757,6031,Meena Lamani,56,2,A1
13758,6032,Mangala Rao,32,2,A1
13759,6033,Prakash Kumar,31,1,A1
13760,6034,Chandrashekar Desai,22,1,A1
13761,6035,Rekha Angadi,32,2,A1
13762,6035,Meena Naikar,26,2,A2
13763,6036,Hanumanthappa Kattimani,34,1,A1
13764,6036,Shivanand Bagewadi,31,1,A2
13765,6036,Darshan Patil,27,1,A3
13766,6037,Kiran Hiremath,32,1,A1
13767,6037,Deepak Poojary,15,1,A2
13768,6038,Indira Bagewadi,24,2,A1
13769,6038,Ravi Bagewadi,49,1,A2
13770,6039,Lakshman Desai,30,3,A1
13771,6039,Savitha Salian,30,2,A2
13772,6039,Anand Naik,47,1,A3
13773,6040,Indira Poojary,35,2,A1
13774,6040,Darshan Gupta,43,1,A2
13775,6040,Shankar Bangera,53,1,A3
13776,6040,Arun Bai,15,1,A4
13777,6041,Kamala Hiremath,46,3,A1
13778,6042,Umesh Yadav,28,1,A1
13779,6043,Harish Devi,15,1,A1
13780,6043,Venkatesh Hegde,35,1,A2
13781,6043,Mahesh Nayak,62,1,A3
13782,6044,Darshan Naikar,21,1,A1
13783,6044,Mangala Devi,26,2,A2
13784,6045,Padma Kumar,33,2,A1
13785,6046,Manjunath Hosamani,54,1,A1
13786,6047,Yogesh Shankar,18,1,A1
13787,6048,Jyothi Ganiger,24,2,A1
13788,6049,Basavaraj Kumar,57,1,A1
13789,6049,Yashodha Raju,42,2,A2
13790,6049,Anil Lamani,18,1,A3
13791,6049,Jyothi Gowda,23,2,A4
13792,6050,Darshan Ganiger,38,1,A1
13793,6050,Bharath Prasad,25,1,A2
13794,6051,Shankar Desai,35,1,A1
13795,6051,Siddaraju Prasad,40,1,A2
13796,6052,Nagesh Naik,28,1,A1
13797,6052,Surya Hosamani,37,1,A2
13798,6052,Chandrika Kumari,15,2,A3
13799,6053,Manjunath Siddi,29,1,A1
13800,6054,Sachin Bagewadi,49,1,A1
13801,6054,Chetan Poojary,42,3,A2
13802,6054,Gopal Gupta,27,1,A3
13803,6055,Hanumanthappa Savanur,27,1,A1
13804,6056,Rekha Angadi,32,2,A1
13805,6056,Nandish Salian,23,1,A2
13806,6057,Saraswathi Raju,22,2,A1
13807,6058,Renuka Salian,40,2,A1
13808,6058,Manjunath Shetty,15,1,A2
13809,6059,Chetan Prasad,16,1,A1
13810,6059,Jagadish Gowda,30,1,A2
13811,6059,Lakshmi Poojary,25,2,A3
13812,6060,Mohan Naik,49,1,A1
13813,6060,Yogesh Devi,27,1,A2
13814,6061,Nagaraj Lamani,31,1,A1
13815,6061,Ramesh Joshi,40,1,A2
13816,6062,Jagadish Meti,33,1,A1
13817,6063,Yashodha Poojary,25,2,A1
13818,6063,Manoj Hiremath,24,1,A2
13819,6064,Chetan Ganiger,28,1,A1
13820,6065,Krishna Ganiger,23,1,A1
